"__uid","__parent_uid","language_code","language_name","language_alternateNames","language_dialects","language_status","language_notes","__display_name","language_code2","language_printName","__record_type","language_openTypeTags","language_sortName","language_retired","language_inEthnologue","language_subjectTabFlags","language_localNames"
"3ehde6ae86","","ngt","Kriang","Griang, Khiang, Kuriang, Ngae, Nge, Ngeh, Ngeq, Nge’, Ngkriang, Nhae, Nkriang","","L","","Kriang [ngt]","","Kriang","micro","","Kriang","","1","67",""
"5ef499653f","","ngu","Nahuatl, Guerrero","Guerrero Aztec, Guerrero Nahuatl, Mexicano, Mexicano de Guerrero, Nauatlajtojli, Nawatlajtoli, Náhuatl de Guerrero, Xalitla Nahuatl","","L","","Nahuatl, Guerrero [ngu]","","Guerrero Nahuatl","micro","","Nahuatl, Guerrero","","1","83","Nauatlajtojli"
"a35b7ed6h7","","ngv","Nagumi","Bama, Gong, Mbama, Ngong, Puuri","","X","","Nagumi [ngv]","","Nagumi","micro","","Nagumi","","1","83",""
"292bc392b3","","ngw","Ngwaba","Goba, Gombi","","L","","Ngwaba [ngw]","","Ngwaba","micro","","Ngwaba","","1","67",""
"8c8854e5aa","","ngx","Nggwahyi","Ngwaxi, Ngwohi","","L","","Nggwahyi [ngx]","","Nggwahyi","micro","","Nggwahyi","","1","67",""
"8ch4a37hea","","ngy","Tibea","Djanti, Minjanti, Ngayaba, Njanti, Nyabea, Zangnte","","L","","Tibea [ngy]","","Tibea","micro","","Tibea","","1","83",""
"6ad9e486d9","","ngz","Ngungwel","Engungwel, Gangoulou, Gangulu, Ngangoulou, Ngangulu, Ngungulu, Northeastern Teke","","L","","Ngungwel [ngz]","","Ngungwel","micro","","Ngungwel","","1","67","Engungwel"
"63egadb8g5","","nha","Nhanda","Nanda, Nanta, Nhanta, Nubda, Nunta","","L","","Nhanda [nha]","","Nhanda","micro","","Nhanda","","1","67",""
"ga265843e4","","nhb","Beng","Ben, Gan, Ngain, Ngan, Ngen","","L","","Beng [nhb]","","Beng","micro","","Beng","","1","71",""
"egfeg24a8e","","nhc","Nahuatl, Tabasco","Mexicano, Mexicano del Oriente, Tabasco Aztec, Tabasco Nahuatl","","X","","Nahuatl, Tabasco [nhc]","","Tabasco Nahuatl","micro","","Nahuatl, Tabasco","","1","83",""
"bc7fh4b5c6","","nhd","Guaraní, Ava","Apytare, Ava, Ava Guaraní, Ava-Chiripá, Ava-katu-ete, Chiripá, Chiripá-Guaraní, Guaraní, Nandeva, Nhandeva, Tsiripá, Txiripá, Ñandeva","","L","","Guaraní, Ava [nhd]","","Ava Guaraní","micro","","GuaranI, Ava","","1","83","Ava Guaraní"
"b7h7gh36be","","nhe","Nahuatl, Eastern Huasteca","Eastern Huasteca Aztec, Eastern Huasteca Nahuatl, Huasteca Nahuatl, Mexicano, Náhuatl de Hidalgo, Náhuatl de la Huasteca Oriental, nāhuatlahtōlli","","L","","Nahuatl, Eastern Huasteca [nhe]","","Eastern Huasteca Nahuatl","micro","","Nahuatl, Eastern Huasteca","","1","83","Nahuatl, Eastern Huasteca"
"gf977649e3","","nhf","Nhuwala","","","L","","Nhuwala [nhf]","","Nhuwala","micro","","Nhuwala","","1","67",""
"3cd3he4hh5","","nhg","Nahuatl, Tetelcingo","Mösiehuali̱, Tetelcingo Aztec, Tetelcingo Nahuatl","","L","","Nahuatl, Tetelcingo [nhg]","","Tetelcingo Nahuatl","micro","","Nahuatl, Tetelcingo","","1","83","Mösiehuali̱"
"fbca6e88a7","","nhh","Nahari","Nahali","","L","","Nahari [nhh]","","Nahari","micro","","Nahari","","1","67",""
"aahe3e6526","","nhi","Nahuatl, Zacatlán-Ahuacatlán-Tepetzintla","Ahuacatlán and Tepetzintla, Aztec of Zacatlán, Masehual tla’tol, Mehcanohtlahtol, Mehcanohtlahtol de Zacatlán-Ahuacatlán uan Tepetzintla, Mejicano, Mexicano, Mexicanohtlahtol, Náhuatl de la Sierra Oeste de Puebla, Tenango Nahuatl, Zacatlán-Ahuaca","","L","","Nahuatl, Zacatlán-Ahuacatlán-Tepetzintla [nhi]","","Zacatlán-Ahuacatlán-Tepetzintla Nahuatl","micro","","Nahuatl, ZacatlAn-AhuacatlAn-Tepetzintla","","1","83","Mehcanohtlahtol, Mehcanohtlahtol de Zacatlán-Ahuacatlán uan Tepetzintla"
"5a6fbh3ga5","","nhk","Nahuatl, Isthmus-Cosoleacaque","Cosoleacaque Aztec, Isthmus-Cosoleacaque Nahuatl, Náhuatl, Náhuatl del Istmo, Náhuatl del Istmo-Cosoleacaque","","L","","Nahuatl, Isthmus-Cosoleacaque [nhk]","","Isthmus-Cosoleacaque Nahuatl","micro","","Nahuatl, Isthmus-Cosoleacaque","","1","83",""
"22h3d52ed6","","nhm","Nahuatl, Morelos","Ika mejikano, Ika nauatl, Mexicano, Mexicano de Temixco, Morelos Nahuatl, Náhuatl de Cuentepec","","L","","Nahuatl, Morelos [nhm]","","Morelos Nahuatl","micro","","Nahuatl, Morelos","","1","83","Ika mejikano, Ika nauatl"
"c97d4dddd4","","nhn","Nahuatl, Central","Central Aztec, Central Nahuatl, Nawa, Náhuatl del Centro, Tlaxcala-Puebla Nahuatl","","L","","Nahuatl, Central [nhn]","","Central Nahuatl","micro","","Nahuatl, Central","","1","83",""
"eea7fg9hc2","","nho","Takuu","Mortlock, Taku, Tau, Tauu","","L","","Takuu [nho]","","Takuu","micro","","Takuu","","1","83","Takuu"
"ac4bdag638","","nhp","Nahuatl, Isthmus-Pajapan","Isthmus-Pajapan Nahuatl, Nahuatl del Istmo bajo, Náhuat de Pajapan, Náhuatl, Náhuatl del Istmo, Pajapan Nahuatl","","L","","Nahuatl, Isthmus-Pajapan [nhp]","","Isthmus-Pajapan Nahuatl","micro","","Nahuatl, Isthmus-Pajapan","","1","83",""
"243aeb3d5a","","nhq","Nahuatl, Huaxcaleca","Huaxcaleca Aztec, Huaxcaleca Nahuatl, Mexicano, Nahuatlahtolli, Náhuatl de Chichiquila","","L","","Nahuatl, Huaxcaleca [nhq]","","Huaxcaleca Nahuatl","micro","","Nahuatl, Huaxcaleca","","1","83",""
"9a99538b38","","nhr","Naro","Nharo, Nharon, Nhauru, Nhaurun, ǀAikwe, ǁAikwe, ǁAisan, ǁAiǁe, ǁAiǁen","","L","","Naro [nhr]","","Naro","micro","","Naro","","1","67","Naro"
"866f4c3cfg","","nht","Nahuatl, Ometepec","Ometepec Aztec, Ometepec Nahuatl","","L","","Nahuatl, Ometepec [nht]","","Ometepec Nahuatl","micro","","Nahuatl, Ometepec","","1","83",""
"64993dc5cd","","nhu","Noone","Noni, Nooni","","L","","Noone [nhu]","","Noone","micro","","Noone","","1","87","Nooni"
"a676fbgb9h","","nhv","Nahuatl, Temascaltepec","Almomoloa Náhuatl, Mexicano, Mexicano del Centro Bajo, San Mateo Almomoloa, Temascaltepec Aztec, Temascaltepec Nahuatl, Temazcaltepēc nāhuatlahtōlli","","L","","Nahuatl, Temascaltepec [nhv]","","Temascaltepec Nahuatl","micro","","Nahuatl, Temascaltepec","","1","83",""
"2cdgh93g2c","","nhw","Nahuatl, Western Huasteca","Mexicano, Náhuatl, Náhuatl de Tamazunchale, Náhuatl de la Huasteca Occidental, Western Huasteca Aztec, Western Huasteca Nahuatl, nāhuatlahtōlli","","L","","Nahuatl, Western Huasteca [nhw]","","Western Huasteca Nahuatl","micro","","Nahuatl, Western Huasteca","","1","83",""
"2f7h5b3642","","nhx","Nahuatl, Isthmus-Mecayapan","Isthmus Aztec-Mecayapan, Isthmus Nahuat, Isthmus Nahuatl, Isthmus-Mecayapan Nahuatl, Mecayapan Isthmus Nahuatl, Mejicano del Istmo, Melaꞌtájto̱l, Mexicano, Nahuatl del Istmo, Náhuat de Mecayapan, Náhuatl, Náhuatl sur de Veracruz, Tatahuicapan Nahu","","L","","Nahuatl, Isthmus-Mecayapan [nhx]","","Isthmus-Mecayapan Nahuatl","micro","","Nahuatl, Isthmus-Mecayapan","","1","83","Melaꞌtájto̱l"
"daga7de2f6","","nhy","Nahuatl, Northern Oaxaca","Mexicano, Nahuatl de Oaxaca, Northern Oaxaca Nahuatl, Náhuatl, Náhuatl del Norte de Oaxaca, Nāhuatlahtōlli","","L","","Nahuatl, Northern Oaxaca [nhy]","","Northern Oaxaca Nahuatl","micro","","Nahuatl, Northern Oaxaca","","1","83","Nāhuatlahtōlli"
"hcf5fgb25h","","nhz","Nahuatl, Santa María la Alta","Mexicano, Náhuatl, Náhuatl de Santa María la Alta, Náhuatl de la Sierra Negra Norte, Santa María La Alta Nahuatl","","L","","Nahuatl, Santa María la Alta [nhz]","","Santa María la Alta Nahuatl","micro","","Nahuatl, Santa MarIa la Alta","","1","83",""
"983e76hd4d","","nia","Nias","Batu, Li Nias, Niha","","L","","Nias [nia]","","Nias","micro","","Nias","","1","83","Li Nias"
"9ebgf94c9c","","nib","Nakame","Nakama","","L","","Nakame [nib]","","Nakame","micro","","Nakame","","1","67",""
"c7f79bfcdc","","nid","Ngandi","","","X","","Ngandi [nid]","","Ngandi","micro","","Ngandi","","1","67",""
"28dbc8e2b2","","nie","Niellim","Lua, Lwaà, Mjillem, Nielim, Nyilem","","L","","Niellim [nie]","","Niellim","micro","","Niellim","","1","83",""
"45h2c56bec","","nif","Nek","","","L","","Nek [nif]","","Nek","micro","","Nek","","1","83","Nek"
"dg5559g35c","","nig","Ngalakgan","Hongalla, Ngalakan, Ngalangan","","X","","Ngalakgan [nig]","","Ngalakgan","micro","","Ngalakgan","","1","67",""
"ehe3d9f848","","nih","Nyiha, Tanzania","Ishinyiha, Isinyixa, Kinyiha, Nyiha, Nyiha (Tanzania), Nyika, Nyixa, Shinyiha","","L","","Nyiha, Tanzania [nih]","","Tanzania Nyiha","micro","","Nyiha, Tanzania","","1","83","Ishinyiha, Shinyiha"
"eb36bd7g6g","","nii","Nii","Ek Nii","","L","","Nii [nii]","","Nii","micro","","Nii","","1","83","Ek Nii"
"7c477ge6g3","","nij","Ngaju","Biadju, Dayak Ngaju, Ngadju, Ngaja, Ngaju Dayak, Southwest Barito","","L","","Ngaju [nij]","","Ngaju","micro","","Ngaju","","1","67","Ngaju"
"7h7699de2d","","nik","Nicobarese, Southern","Nicobara, Southern Nicobarese","","L","","Nicobarese, Southern [nik]","","Southern Nicobarese","micro","","Nicobarese, Southern","","1","67",""
"5h7ecab834","","nil","Nila","","","L","","Nila [nil]","","Nila","micro","","Nila","","1","67",""
"9g2a5fggbb","","nim","Nilamba","Ikinilamba, Ikiniramba, Ilamba, Ilinilamba, Iramba, Kinilamba, Kiniramba, Kĩnilyamba, Nilyamba, Niramba, Nyilamba, Nyiramba","","L","","Nilamba [nim]","","Nilamba","micro","","Nilamba","","1","83","Kĩnilyamba"
"bd2795h459","","nin","Ninzo","Akiza, Amar Tita, Ancha, Fadan Wate, Gbhu, Gbhu D Amar Randfa, Hate, Incha, Kwasu, Ninzam, Ninzom, Nunzo","","L","","Ninzo [nin]","","Ninzo","micro","","Ninzo","","1","83","Ninzo"
"27h82ef2f4","","nio","Nganasan","Nya, Tavgi Samoyed","","L","","Nganasan [nio]","","Nganasan","micro","","Nganasan","","1","67","Ня”, Ӈана”са"
"e5g36e5ge5","","niq","Nandi","Cemual, Kalenjin Nandi, Naandi","","L","","Nandi [niq]","","Nandi","micro","","Nandi","","1","67",""
"37eafb35b5","","nir","Nimboran","Nambrong, Nmblong nmbuo","","L","","Nimboran [nir]","","Nimboran","micro","","Nimboran","","1","67","Nmblong nmbuo"
"g4ddg8fe72","","nis","Sama","Nimi","","L","","Sama [nis]","","Sama","micro","","Sama","","1","67",""
"ah875df63b","","nit","Kolami, Southeastern","Southeastern Kolami","","L","","Kolami, Southeastern [nit]","","Southeastern Kolami","micro","","Kolami, Southeastern","","1","67",""
"c567632g8b","","niu","Niue","Niuean, Vagahau Niuē","","L","","Niue [niu]","","Niue","micro","NIU","Niue","","1","83","Vagahau Niuē"
"acab6ebe55","","niv","Gilyak","Nivkh, Nivkhi, Nivxgu","","L","","Gilyak [niv]","","Gilyak","micro","GIL","Gilyak","","1","67","Нивхгу диф, Nivxgu"
"5ecc32bc56","","niw","Nimo","Nimo-Wasawai","","L","","Nimo [niw]","","Nimo","micro","","Nimo","","1","67",""
"f7d2da87hd","","nix","Hema","Congo Nyoro, Hema-Sud, Kihema, Nyoro, Oruhuma, Runyoro, Southern Hema","","L","","Hema [nix]","","Hema","micro","","Hema","","1","83",""
"bc78b682ea","","niy","Ngiti","Bindi, Dru, Druna, Kingeti, Kingiti, Lendu-Sud, Ndruna, Ngeti","","L","","Ngiti [niy]","","Ngiti","micro","","Ngiti","","1","83","Ndruna"
"b24g4978c3","","niz","Ningil","","","L","","Ningil [niz]","","Ningil","micro","","Ningil","","1","67",""
"2f44a83g85","","nja","Nzanyi","Jeng, Jenge, Kobochi, Kobotshi, Mzangyim, Njai, Njanyi, Njegn, Njei, Njeing, Njeng, Njeny, Nzangi, Wur Nzanyi, Zani, Zany","","L","","Nzanyi [nja]","","Nzanyi","micro","","Nzanyi","","1","83","Wur Nzanyi"
"f6245d2g84","","njb","Naga, Nocte","Borduria, Jaipuria, Mohongia, Namsangia, Nocte, Nocte Naga, Nokte, Paniduria","","L","","Naga, Nocte [njb]","","Nocte Naga","micro","","Naga, Nocte","","1","67",""
"9ggg846758","","njd","Ndonde Hamba","Chindonde, Chindonde Hamba, Ishiwanda, Kidonde, Kimawanda, Kindonde Hamba, Mawanda, Ndomde, Ndonde, Wanda","","L","","Ndonde Hamba [njd]","","Ndonde Hamba","micro","","Ndonde Hamba","","1","83",""
"26537423e7","","njh","Naga, Lotha","Chizima, Choimi, Hlota, Kyong, Lhota, Lotha, Lotha Naga, Lutha, Miklai, Tsindir, Tsontsii","","L","","Naga, Lotha [njh]","","Lotha Naga","micro","","Naga, Lotha","","1","67","Kyong"
"c5a77deffb","","nji","Gudanji","Gurdanji, Kurdanji, Ngarnga","","L","","Gudanji [nji]","","Gudanji","micro","","Gudanji","","1","67",""
"b3hbha6deg","","njj","Njen","Nen, Nyen, Nzin","","L","","Njen [njj]","","Njen","micro","","Njen","","1","83",""
"dfae8caefc","","njl","Njalgulgule","Bege, Begi, Beko, Ngulgule, Njangulgule, Nyolge, Nyoolne","","L","","Njalgulgule [njl]","","Njalgulgule","micro","","Njalgulgule","","1","67",""
"93e8f4cf78","","njm","Naga, Angami","Angami, Angami Naga, Angamis, Gnamei, Monr, Ngami, Tendydie, Tenyidie, Tsanglo, Tsoghami, Tsugumi","","L","","Naga, Angami [njm]","","Angami Naga","micro","","Naga, Angami","","1","67","Tenyidie"
"beeh7688g8","","njn","Naga, Liangmai","Kacha Naga, Liangkhon, Lianglad, Liangmai, Liangmai Naga, Liangmei, Liyang, Lyangmay, Lyangmei, Lyengmai, Quoireng, Zeliang","","L","","Naga, Liangmai [njn]","","Liangmai Naga","micro","","Naga, Liangmai","","1","67","Liangkhon, Lianglad"
"3gfb44764d","","njo","Naga, Ao","Ao, Ao Naga, Aorr, Cholimi, Hatigoria, Nowgong, Paimi, Uri","","L","","Naga, Ao [njo]","","Ao Naga","micro","","Naga, Ao","","1","67","Ao Naga"
"b99fcbfhd3","","njr","Njerep","Njerup","","L","","Njerep [njr]","","Njerep","micro","","Njerep","","1","67",""
"9b5f5434h4","","njs","Nisa","Bonefa, Kerema","","L","","Nisa [njs]","","Nisa","micro","","Nisa","","1","67",""
"257geehgd5","","njt","Ndyuka-Trio Pidgin","","","L","","Ndyuka-Trio Pidgin [njt]","","Ndyuka-Trio Pidgin","micro","","Ndyuka-Trio Pidgin","","1","67",""
"feg4872g97","","nju","Ngadjunmaya","Badonjunga, Bardojunga, Marlpa, Ngadju, Ngadjumaja, Ngadjumaya, Ngadjunmaia, Ngajumaya, Ngatju, Ngatjumay, Tchaakalaaga","","L","","Ngadjunmaya [nju]","","Ngadjunmaya","micro","","Ngadjunmaya","","1","67",""
"bhe4f75367","","njx","Kunyi","Kikuni, Kikunyi, Kugni, Kuni","","L","","Kunyi [njx]","","Kunyi","micro","","Kunyi","","1","67",""
"4dhaaf4hfb","","njy","Njyem","Djem, Dzem, Ndjem, Ndjeme, Ndzem, Ngyeme, Njem, Njeme, Njém, Nyem, Zimu","","L","","Njyem [njy]","","Njyem","micro","","Njyem","","1","83","Njyem"
"e93ggd2677","","nka","Nkoya","Shinkoya, shiNkoya","","L","","Nkoya [nka]","","Nkoya","micro","","Nkoya","","1","83","Shinkoya"
"fh7bgbb68e","","nkb","Naga, Khoibu","Khoibu, Khoibu Maring, Khoibu Maring Naga, Khoibu Naga","","L","","Naga, Khoibu [nkb]","","Khoibu Naga","micro","","Naga, Khoibu","","1","67",""
"38d8c5fg6f","","nkc","Nkongho","Kinkwa, Lekongo, Upper Mbo","","L","","Nkongho [nkc]","","Nkongho","micro","","Nkongho","","1","83",""
"b999dbg8d5","","nkd","Koireng","Koirng, Kolren, Koren","","L","","Koireng [nkd]","","Koireng","micro","","Koireng","","1","67",""
"bd72ffh676","","nke","Duke","Kolombangara, Ndughore, Nduke","","L","","Duke [nke]","","Duke","micro","","Duke","","1","67",""
"27543fbh97","","nkf","Naga, Inpui","Inpui, Inpui Naga, Kabui, Kabui Naga, Kapwi, Koboi, Kubai","","L","","Naga, Inpui [nkf]","","Inpui Naga","micro","","Naga, Inpui","","1","67","Inpui"
"hc694bb5eh","","nkg","Nekgini","Nakgini, Nekeni","","L","","Nekgini [nkg]","","Nekgini","micro","","Nekgini","","1","67","Nekgini"
"gghcd8699f","","nkh","Naga, Khezha","Kezami, Khezha, Khezha Naga, Khezhama, Kozale, Kuzale, Kuzhale, Közhale","","L","","Naga, Khezha [nkh]","","Khezha Naga","micro","","Naga, Khezha","","1","67","Kuzhale"
"d8ef8d85eh","","nki","Naga, Thangal","Khoirao, Khoirao Naga, Koirao, Kolya, Mayangkhang, Miyang-Khang, Ngari, Thangal, Thangal Naga, Thanggal, Thangkhal Haam, Tukaimi","","L","","Naga, Thangal [nki]","","Thangal Naga","micro","","Naga, Thangal","","1","67","Thangkhal Haam"
"dfdgebh7f3","","nkj","Nakai","Nagai, Na’ai, Na’i","","L","","Nakai [nkj]","","Nakai","micro","","Nakai","","1","67",""
"362ffhh79h","","nkk","Nokuku","Nogugu","","L","","Nokuku [nkk]","","Nokuku","micro","","Nokuku","","1","67",""
"fged5dchg3","","nkm","Namat","Mibini","","L","","Namat [nkm]","","Namat","micro","","Namat","","1","67",""
"e543eg398b","","nkn","Nkangala","Cangala, Ngangala","","L","","Nkangala [nkn]","","Nkangala","micro","","Nkangala","","1","67",""
"735ehbd692","","nko","Nkonya","Nkunya","","L","","Nkonya [nko]","","Nkonya","micro","","Nkonya","","1","83","Nkonya"
"ab8ga8d5ba","","nkr","Nukuoro","Nuguor, Nukoro","","L","","Nukuoro [nkr]","","Nukuoro","micro","","Nukuoro","","1","67","Nukuoro"
"5h6c3dggba","","nks","Asmat, North","Keenok, North Asmat","","L","","Asmat, North [nks]","","North Asmat","micro","","Asmat, North","","1","67",""
"gf4756f33c","","nkt","Nyika, Tanzania","Kinyiha, Kinyika, Nyika (Tanzania)","","L","","Nyika, Tanzania [nkt]","","Tanzania Nyika","micro","","Nyika, Tanzania","","1","83",""
"c6d8d4hb22","","nku","Kulango, Bouna","Bouna Koulango, Bouna Kulango, Buna Kulango, Koulango, Kulange, Nkuraeng, Nkurange","","L","","Kulango, Bouna [nku]","","Bouna Kulango","micro","","Kulango, Bouna","","1","67","Bouna Kulango"
"f72e8g88d2","","nkv","Nyika","Chinyika, Kinyika, Nyika (Malawi and Zambia)","","L","","Nyika [nkv]","","Nyika","micro","","Nyika","","1","83",""
"7f35chb337","","nkw","Nkutu","Bankutu, Nkuchu, Nkucu, Nkutshu","","L","","Nkutu [nkw]","","Nkutu","micro","","Nkutu","","1","67",""
"fgahb2gf2g","","nkx","Nkoroo","Nkoro","","L","","Nkoroo [nkx]","","Nkoroo","micro","","Nkoroo","","1","67",""
"dh25652bb8","","nkz","Nkari","","","L","","Nkari [nkz]","","Nkari","micro","","Nkari","","1","67",""
"a2bh66bf4e","","nla","Ngombale","Bamileke-Ngombale","","L","","Ngombale [nla]","","Ngombale","micro","","Ngombale","","1","87","Ngombale"
"e627a49geh","","nlc","Nalca","Hmanggona, Hmonono, Kimjal, Kimyal, Mek, Nalja, Naltje, Naltya","","L","","Nalca [nlc]","","Nalca","micro","","Nalca","","1","67","Mek, Nalca"
"25ed77f2g5","","nld","Dutch","Flemish","","L","","Dutch [nld]","nl","Dutch","micro","NLD","Dutch","","1","83","Nederlands"
"6g442f79h5","","nle","Nyala","Banyala, East Nyala, LuNyala, Lunyala, OluNyala, Olunyala","","L","","Nyala [nle]","","Nyala","micro","","Nyala","","1","67","Lunyala"
"g9hef42g5d","","nlg","Gela","Florida Islands, Nggela","","L","","Gela [nlg]","","Gela","micro","","Gela","","1","83","Gela"
"ee88eh3b95","","nli","Grangali","Gelangali, Jumiaki","","L","","Grangali [nli]","","Grangali","micro","","Grangali","","1","67",""
"g5aa6bf6a5","","nlj","Nyali","Huku, Linyali, North Nyali, Nyali-Kilo, Nyari","","L","","Nyali [nlj]","","Nyali","micro","","Nyali","","1","83",""
"cebe5942e9","","nlk","Yali, Ninia","Jaly, Jalè, Ninia, Ninia Yali, North Ngalik, Southern Yali, Yali, Yali Selatan","","L","","Yali, Ninia [nlk]","","Ninia Yali","micro","","Yali, Ninia","","1","67",""
"gh2cg4bf2a","","nll","Nihali","Nihal","","L","","Nihali [nll]","","Nihali","micro","","Nihali","","1","67",""
"67b2hh4ce7","","nln","Durango Nahuatl","Durango Aztec, Meshikan, Mexicanero, Náhuat, Náhuat de Durango","","R","","Durango Nahuatl [nln]","","Durango Nahuatl","micro","","Durango Nahuatl","It has been split into {link:page.php?item_id=language_detail&key=azd azd} and {link:page.php?item_id=language_detail&key=azn azn}.","0","64",""
"dgb9caca72","","nlo","Ngul","Ingul, Ngoli, Nguli, Ngulu, Ngwii","","L","","Ngul [nlo]","","Ngul","micro","","Ngul","","1","67",""
"2a49dge9ba","","nlr","Ngarla","Inawangga, Inawonga, Inawongga, Nalawonga, Ngalawonga, Ngalawongga, Ngarla-warngga, Ngaunmardi, Ninanu, Yinhawangka","","R","","Ngarla [nlr]","","Ngarla","micro","","Ngarla","It has been split into {link:page.php?item_id=language_detail&key=nrk nrk} and {link:page.php?item_id=language_detail&key=ywg ywg}.","1","64",""
"8ge2hgg844","","nlu","Nchumbulu","","","L","","Nchumbulu [nlu]","","Nchumbulu","micro","","Nchumbulu","","1","67",""
"46ba7f8bg6","","nlv","Nahuatl, Orizaba","Mexicano, Nahuatl, Nawatl, Nawatl de Orizaba, Náhuatl Central de Veracruz, Náhuatl de Orizaba, Náhuatl de la Sierra de Zongolica, Orizaba Aztec, Orizaba Nahuatl, Āwillisāpan Nāwatl","","L","","Nahuatl, Orizaba [nlv]","","Orizaba Nahuatl","micro","","Nahuatl, Orizaba","","1","83","Nawatl"
"87aeg6685c","","nlx","Nahali","Kalto, Nahal, Nahale, Nahalia","","L","","Nahali [nlx]","","Nahali","micro","","Nahali","","1","67",""
"92e85b3cg5","","nly","Nyamal","Gnamo, Namel, Njamal, Njamarl, Nyamel","","L","","Nyamal [nly]","","Nyamal","micro","","Nyamal","","1","67",""
"d29g2378bh","","nma","Naga, Maram","Maram, Maram Naga","","L","","Naga, Maram [nma]","","Maram Naga","micro","","Naga, Maram","","1","67","Maram"
"2g45e285fe","","nmb","V’ënen Taut","Big Nambas, V'ënen Taut, V’ənen Taut","","L","","V’ënen Taut [nmb]","","V’ënen Taut","micro","","V’Enen Taut","","1","67","V'ənen Taut"
"b4h4676dbf","","nmc","Ngam","Ngahm, Ngama, Ngamh, Ngàm̄, Sarngam","","L","","Ngam [nmc]","","Ngam","micro","","Ngam","","1","83",""
"hc2g2h3b6b","","nmd","Ndumu","Bandoumou, Doumbou, Dumbu, Lendumu, Lindumu, Mindoumou, Mindumbu, Minduumo, Ndumbo, Ndumbu, Nduumo, Ondoumbo, Ondumbo","","L","","Ndumu [nmd]","","Ndumu","micro","","Ndumu","","1","67",""
"d6bbd326db","","nme","Naga, Mzieme","Mzieme, Mzieme Naga, Northern Zeme","","L","","Naga, Mzieme [nme]","","Mzieme Naga","micro","","Naga, Mzieme","","1","67",""
"2957fbf93d","","nmf","Naga, Tangkhul","Champhung, Luppa, Tagkhul, Tangkhul, Tangkhul Naga (India), Thangkhulm","","L","","Naga, Tangkhul [nmf]","","Tangkhul Naga","micro","","Naga, Tangkhul","","1","67","Tangkhul"
"45a42bgeg7","","nmg","Kwasio","Bujeba, Mabea, Mabi, Magbea, Mgoumba, Mvumbo, Ngoumba, Ngumba","","L","","Kwasio [nmg]","","Kwasio","micro","","Kwasio","","1","83","Kwasio"
"cafh79f3ad","","nmh","Naga, Monsang","Mawshang, Mongsang, Monsang Naga, Monshang, Moshang, Mushang, Si:rti","","L","","Naga, Monsang [nmh]","","Monsang Naga","micro","","Naga, Monsang","","1","67","Si:rti"
"53ef79979c","","nmi","Nyam","Nyambolo","","L","","Nyam [nmi]","","Nyam","micro","","Nyam","","1","67",""
"h86b7c23g2","","nmj","Ngombe","Bagando-Ngombe, Bangando-Ngombe, Ngombe (Central African Republic), Ngombe-Kaka","","L","","Ngombe [nmj]","","Ngombe","micro","","Ngombe","","1","67",""
